longitude|latitude|start_date|end_date|source|horizon_lower|horizon_upper|aluminium_extractable|boron_extractable|calcium_extractable|carbon_organic|carbon_total|copper_extractable|electrical_conductivity|iron_extractable|magnesium_extractable|manganese_extractable|nitrogen_total|ph|phosphorus_extractable|potassium_extractable|sodium_extractable|sulphur_extractable|zinc_extractable
36.41545|-5.86691|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1427.258||212.943|6.56|6.72|1.224||84.633|163.257|66.606|0.45|4.709||279.544|||
36.40998|-5.86505|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1239.335||551.329|6.46|7.32|1.944||74.992|335.558|98.897|0.56|5.889||317.881|||
36.41172|-5.86055|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1083.895||561.564|5.83|6.15|2.328||69.047|365.744|134.024|0.5|6.034||403.705|||
36.40717|-5.86054|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1462.01||618.544|7.17|8.06|5.473||90.293|482.331|102.001|0.59|5.7||295.067|||
36.41623|-5.85971|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|903.382||508.544|5.15|4.24|1.846||71.722|234.957|101.269|0.37|6.259||465.429|||
36.41596|-5.85963|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|784.69||520.532|6.35|5.75|1.201||67.041|195.126|66.928|0.48|6.537||409.957|||
36.38355|-5.85935|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1120.57||616.8|6.4|6.85|1.337||68.244|303.538|110.579|0.5|5.88||338.795|||
36.38324|-5.85916|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|947.232||1041.337|10.23|10.01|2.363||78.639|329.337|119.244|0.85|6.863||590.83|||
36.41714|-5.85883|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1456.492||515.236|5.87|5.84|1.489||93.528|357.148|90.395|0.5|5.835||415.739|||
36.38353|-5.85846|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1258.757||623.318|5.96|6.23|1.451||91.868|351.146|85.769|0.59|6.002||459.53|||
36.40779|-5.85774|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|725.89||766.394|10.42|10.89|1.802||68.54|214.025|85.097|0.78|6.279||457.455|||
36.408|-5.85692|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1249.481||760.058|5.69|5.27|2.917||74.697|377.903|128.263|0.5|6.125||333.722|||
34.71763|-5.85585|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|637.592||886.892|6.55|6.46|1.965||69.734|330.074|154.403|0.57|6.954||374.893|||
36.38803|-5.85581|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1140.383||791.26|6.04|6.16|1.443||89.861|253.324|99.065|0.54|5.91||385.202|||
36.38894|-5.8558|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1026.9||355.493|3.61|4.0|0.724||85.092|156.366|54.427|0.36|5.396||239.943|||
36.40415|-5.8557|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|643.126||5240.944|10.05|11.93|5.155||110.207|859.207|124.439|0.65|7.306||692.556|||
36.40796|-5.85518|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1314.778||761.409|6.85|7.97|2.286||87.988|414.626|144.728|0.59|5.986||340.385|||
36.38436|-5.85311|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1266.91||558.12|5.45|4.56|2.528||69.232|322.12|93.001|0.38|5.835||276.116|||
36.38443|-5.85255|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|795.341||782.872|11.53|10.72|3.158||71.309|234.183|189.902|0.88|6.436||479.71|||
34.70943|-5.85149|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|552.364||2324.61|10.95|8.81|3.083||177.476|595.52|152.559|0.86|7.094||286.176|||
34.70945|-5.85134|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|638.585||1768.01|9.58|8.52|2.861||257.962|571.732|136.181|0.77|6.628||303.007|||
36.37704|-5.85116|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1281.846||535.015|5.7|5.23|3.114||80.512|275.941|107.786|0.41|5.655||233.219|||
36.35617|-5.85001|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|930.728||193.702|3.73|3.07|0.53||79.233|126.571|45.677|0.34|5.459||161.336|||
36.37702|-5.84938|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1439.787||460.513|6.08|5.61|2.483||85.631|266.934|55.002|0.37|5.43||214.532|||
36.37436|-5.84809|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1334.792||325.74|5.78|4.72|2.088||77.771|164.804|106.261|0.39|4.949||256.402|||
36.37685|-5.84807|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|769.796||304.457|7.89|8.35|1.889||78.455|164.964|182.844|0.56|6.021||272.802|||
34.70759|-5.84773|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|457.604||170.349|5.31|5.98|0.111||123.215|85.696|31.534|0.29|5.527||74.708|||
36.37702|-5.84758|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1248.135||197.122|6.27|6.91|1.688||82.824|199.333|61.917|0.49|5.225||343.542|||
36.37877|-5.84584|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1051.654||276.121|4.34|4.86|1.553||67.353|165.821|75.098|0.35|5.61||276.974|||
36.35881|-5.84466|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1512.965||622.852|7.66|7.5|3.394||86.779|322.545|92.708|0.58|5.685||262.934|||
36.36133|-5.84394|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1373.033||407.223|8.05|8.37|2.26||82.997|221.596|54.796|0.71|5.205||266.45|||
36.35695|-5.84374|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1404.842||736.279|6.51|6.25|3.53||84.516|359.608|119.863|0.58|5.899||279.231|||
34.77353|-5.83572|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|874.405||167.166|5.83|5.34|0.982||100.522|96.103|23.554|0.43|4.689||103.545|||
34.61115|-5.81613|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|816.203||415.685|6.25|7.05|2.465||153.58|191.293|104.956|0.65|5.221||266.56|||
34.67474|-5.81293|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|935.831||457.614|9.26|9.68|2.22||137.653|293.241|138.075|0.88|5.79||294.446|||
34.62731|-5.81184|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1236.549||237.666|8.96|8.9|1.556||131.725|132.962|52.922|0.72|4.203||158.825|||
34.62088|-5.8063|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|735.283||658.533|8.28|10.62|1.692||151.133|220.441|77.158|0.7|5.573||166.254|||
34.6589|-5.806|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|690.757||1011.707|9.66|8.63|3.33||149.306|428.837|178.927|0.77|6.571||353.072|||
34.65894|-5.8058|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|627.671||1775.987|9.46|9.36|3.381||92.273|528.769|183.715|0.77|6.903||357.4|||
34.66079|-5.80572|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|920.923||163.659|10.35|11.18|2.251||207.037|132.269|133.279|0.61|5.186||190.75|||
34.60362|-5.80431|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1661.753||336.17|11.97|11.62|1.845||126.549|169.697|33.809|1.0|4.1||65.266|||
34.65437|-5.80393|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1039.187||20.161|12.13|15.77|2.346||106.491|107.494|54.878|0.82|4.788||206.157|||
34.62506|-5.80347|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|559.506||2382.949|10.99|10.57|4.466||108.048|494.636|204.808|0.92|7.434||353.591|||
34.60989|-5.80261|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|975.76||139.543|7.43|8.31|1.608||106.845|113.825|72.171|0.63|5.14||117.973|||
34.60614|-5.80209|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1083.56||241.295|11.32|12.5|1.794||135.361|167.654|126.874|0.86|5.011||108.477|||
34.66426|-5.80146|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|595.322||5821.14|9.49|10.56|3.888||69.715|715.521|220.092|0.77|8.349||321.655|||
34.65341|-5.80123|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|579.433||5922.885|9.13|9.79|4.343||89.458|752.79|226.329|0.82|8.149||312.265|||
34.62815|-5.80099|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|962.193||795.988|10.1|9.57|2.811||151.374|251.278|72.289|1.02|5.555||123.771|||
34.66177|-5.79879|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|622.528||5549.611|10.67|11.93|4.603||101.481|785.966|255.75|0.77|7.959||383.34|||
34.65615|-5.79853|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1374.269||330.796|7.21|7.59|2.003||109.183|184.935|16.916|0.68|4.258||235.991|||
34.61081|-5.79812|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1119.13||203.597|7.31|8.85|1.529||167.95|132.155|29.599|0.72|4.445||179.346|||
34.66654|-5.76536|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1067.118||132.606|7.34|8.23|1.253||129.979|108.597|26.199|0.61|4.634||209.595|||
34.66577|-5.76454|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1047.507||361.954|6.07|8.43|1.434||96.767|127.448|102.002|0.48|4.736||214.995|||
34.63384|-5.75965|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|582.826||448.951|9.33|7.77|1.47||128.766|200.384|67.374|0.66|5.586||151.56|||
37.07329|-5.75233|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1114.698||606.229|5.29|6.94|0.819||119.913|175.337|26.999|0.38|5.966||215.864|||
36.41094|-5.75034|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|836.14||4178.066|10.97|10.8|3.415||75.063|745.079|232.192|0.82|7.784||543.17|||
36.41171|-5.75012|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1221.543||1093.058|7.45|7.91|5.659||95.793|506.653|182.227|0.7|6.271||488.091|||
36.40704|-5.74844|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|623.256||10773.001|12.77|14.24|4.237||42.089|1591.301|156.579|0.86|8.265||580.52|||
36.62433|-5.74703|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1224.553||674.364|7.53|9.17|0.559||89.968|183.1|78.152|0.64|5.667||304.1|||
36.4075|-5.74659|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|719.816||7640.875|10.18|12.64|3.301||44.415|1130.781|187.965|0.64|8.351||547.358|||
37.07481|-5.74652|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1421.042||1129.989|9.02|9.28|4.589||89.902|569.81|188.6|0.65|5.964||415.351|||
36.61512|-5.74523|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|532.962||846.234|8.02|7.78|1.525||60.337|201.111|101.112|0.53|6.706||305.004|||
36.6152|-5.74518|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1102.551||753.762|6.3|7.72|2.829||107.215|462.278|214.844|0.62|5.774||292.965|||
36.61613|-5.74514|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1192.145||306.917|4.66|4.7|1.203||92.211|187.05|45.705|0.41|5.436||257.837|||
36.61248|-5.74422|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|688.485||677.428|6.75|6.68|1.793||103.253|157.529|60.526|0.54|7.014||184.815|||
34.61796|-5.74322|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|658.64||2047.894|10.31|10.33|3.371||122.271|637.393|201.602|1.01|7.018||248.808|||
37.10941|-5.7429|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1083.814||946.551|7.19|7.8|2.683||87.311|426.038|126.576|0.57|6.594||381.502|||
37.09852|-5.74278|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1148.115||1731.786|8.04|8.22|7.426||142.487|647.904|199.348|0.67|6.449||361.901|||
37.08404|-5.74168|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1064.966||1125.242|6.71|9.08|1.635||102.986|331.753|122.435|0.62|6.688||431.698|||
37.10128|-5.74099|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1090.089||1296.778|6.49|8.21|2.229||108.766|537.799|167.801|0.52|6.204||370.914|||
37.10307|-5.74085|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1154.595||1786.414|6.88|7.77|3.038||100.298|646.812|138.759|0.64|6.642||327.754|||
37.07999|-5.73916|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1474.212||1012.27|7.6|7.1|5.323||88.67|441.823|168.7|0.58|6.191||316.907|||
36.61515|-5.73886|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1126.722||541.88|6.13|5.94|1.719||93.473|239.729|76.231|0.62|6.113||439.447|||
37.11395|-5.73843|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1250.942||851.864|10.12|9.59|1.978||89.417|263.743|100.732|0.75|5.979||279.232|||
37.11217|-5.73753|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1055.645||986.588|7.41|8.48|3.2||89.777|378.25|174.582|0.65|6.497||408.009|||
37.11035|-5.73749|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|694.405||922.785|9.41|8.32|2.126||139.563|206.772|127.679|0.6|6.556||228.834|||
37.1089|-5.7374|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|827.757||1187.265|11.19|10.57|1.86||58.779|300.451|89.411|0.89|6.767||509.812|||
34.88727|-5.73699|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1135.066||207.261|3.66|3.71|0.378||74.279|95.853|16.818|0.24|5.248||127.492|||
37.10203|-5.73561|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|818.245||642.737|5.95|5.33|3.315||72.529|355.211|119.974|0.42|6.691||334.848|||
34.88836|-5.73561|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|678.982||284.405|4.07|4.71|0.867||82.396|88.048|109.537|0.25|5.411||97.665|||
37.0839|-5.73546|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|678.927||987.358|7.79|8.38|1.542||89.416|204.807|137.577|0.58|6.697||312.653|||
37.08382|-5.73527|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1062.319||1035.31|7.89|9.65|2.936||100.981|475.57|173.157|0.64|6.491||313.927|||
37.13736|-5.73423|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1052.342||845.049|9.55|10.66|1.743||115.012|317.437|77.514|0.59|6.312||277.39|||
37.12205|-5.73403|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|954.767||1114.419|19.23|19.83|2.469||131.049|457.638|94.139|1.37|5.77||209.039|||
34.88904|-5.73345|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|614.517||2726.18|9.18|7.61|3.091||93.485|536.796|210.824|0.59|7.614||430.103|||
37.14116|-5.73338|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1049.326||841.53|10.66|11.43|2.578||115.418|461.397|177.438|0.7|6.253||282.463|||
37.12123|-5.73231|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1029.451||1508.021|15.58|14.79|2.633||149.965|452.544|148.579|0.91|5.827||412.429|||
37.09393|-5.73117|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|843.199||2294.605|14.36|12.68|4.406||165.689|679.901|118.131|1.11|6.402||351.257|||
37.09475|-5.7301|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|929.612||2713.247|23.34|23.84|7.435||193.713|775.435|140.699|1.83|6.072||374.896|||
37.0893|-5.7301|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1048.094||1319.813|13.92|14.04|2.787||93.121|463.983|159.493|0.96|6.188||477.027|||
37.1338|-5.72968|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1311.416||921.322|8.05|9.46|2.957||83.159|545.274|151.493|0.7|6.104||456.077|||
34.88542|-5.72968|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|634.85||1130.265|3.99|4.01|0.391||69.079|101.571|86.391|0.23|5.963||72.837|||
37.08836|-5.72736|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1109.102||1535.443|12.46|13.06|2.612||119.981|555.459|166.343|1.03|6.372||403.337|||
36.39963|-5.72563|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|1213.426||683.742|7.51|7.81|0.918||84.839|224.208|97.381|0.6|5.728||314.124|||
36.40229|-5.72476|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|692.406||1642.637|6.72|5.6|2.663||113.682|326.766|142.612|0.41|7.168||117.795|||
36.40226|-5.72292|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|826.877||960.219|5.93|5.57|2.336||94.79|303.078|119.804|0.41|6.909||235.413|||
34.89342|-5.72264|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|850.562||228.294|2.79|2.62|0.233||84.277|101.46|71.545|0.16|5.604||63.55|||
34.89337|-5.72263|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|493.841||277.528|4.73|4.72|0.63||61.164|108.124|137.388|0.21|6.453||120.37|||
36.40321|-5.72204|01/01/2008|31/12/2018|afsis_spectral https://www.isda-africa.com/posts/2023-03-16-soil-data-release/|50|20|895.381||808.469|6.64|6.35|2.021||74.766|115.259|131.04|0.47|6.79||213.113|||
